id,lat,lon
1007236,-33.4131,151.4726
1007237,-33.4139,151.4721
1007238,-33.4146,151.4713
1007239,-33.4152,151.4705
1007240,-33.4157,151.4697
1007241,-33.4163,151.4689
1007242,-33.417,151.4681
1007243,-33.4177,151.4674
1007244,-33.4182,151.4665
1007245,-33.4182,151.4655
1007246,-33.4185,151.4646
1007247,-33.4189,151.4637
1007248,-33.4195,151.4629
1007249,-33.4202,151.4621
1007250,-33.4208,151.4614
1007251,-33.4215,151.4606
1007252,-33.4223,151.46
1007253,-33.4231,151.4594
1007254,-33.4239,151.4588
1007255,-33.4246,151.4581
1007256,-33.4253,151.4574
1007257,-33.426,151.4567
1007258,-33.4267,151.456
1007259,-33.4275,151.4553
1007260,-33.4282,151.4547
1007261,-33.4289,151.4539
1007262,-33.4296,151.4532
1007263,-33.4302,151.4524
1007264,-33.4308,151.4516
1007265,-33.4314,151.4508
1007266,-33.4321,151.4501
1007267,-33.4329,151.4495
1007268,-33.4336,151.4488
1007269,-33.4344,151.4482
1007270,-33.4353,151.4477
1007271,-33.4361,151.4472
1007272,-33.437,151.4467
1007273,-33.438,151.4464
1007274,-33.4389,151.4462
1007275,-33.4399,151.4462
1007276,-33.4409,151.4461
1007277,-33.4419,151.4463
1007278,-33.4429,151.4465
1007279,-33.4438,151.447
1007280,-33.4447,151.4473
1007281,-33.4457,151.4473
1007282,-33.4462,151.4482
1007283,-33.4459,151.4491
1007284,-33.4456,151.4502
1007285,-33.4459,151.4511
1007286,-33.4465,151.4521
1007287,-33.4473,151.453
1007288,-33.4484,151.4531
1007289,-33.4495,151.453
1007290,-33.4506,151.4529
1007291,-33.4513,151.4519
1007292,-33.4516,151.451
1007293,-33.4518,151.4501
1007294,-33.4522,151.4494
1007295,-33.4532,151.4487
1007296,-33.4541,151.4483
1007297,-33.4549,151.4477
1007298,-33.4558,151.4472
1007299,-33.4565,151.4465
1007300,-33.4572,151.4458
1007301,-33.4579,151.4451
1007302,-33.4586,151.4444
1007303,-33.4593,151.4436
1007304,-33.46,151.4429
1007305,-33.4607,151.4422
1007306,-33.4614,151.4416
1007307,-33.4623,151.441
1007308,-33.4631,151.4405
1007309,-33.464,151.44
1007310,-33.4649,151.4396
1007311,-33.4659,151.4394
1007312,-33.4669,151.4393
1007313,-33.4679,151.4394
1007314,-33.4689,151.4395
1007315,-33.4699,151.4396
1007316,-33.4706,151.4407
1007317,-33.4712,151.4413
1007318,-33.4723,151.4415
1007319,-33.4735,151.4416
1007320,-33.4743,151.4418
1007321,-33.4753,151.442
1007322,-33.4763,151.4423
1007323,-33.4771,151.4428
1007324,-33.4778,151.4434
1007325,-33.4789,151.4438
1007326,-33.4799,151.444
1007327,-33.4809,151.444
1007328,-33.4818,151.444
1007329,-33.4826,151.4446
1007330,-33.4832,151.4454
1007331,-33.4838,151.4462
1007332,-33.4845,151.4468
1007333,-33.4853,151.4473
1007334,-33.4867,151.4472
1007335,-33.4876,151.447
1007336,-33.4886,151.4464
1007337,-33.4895,151.4459
1007338,-33.4904,151.4456
1007339,-33.4912,151.4447
1007340,-33.4916,151.4438
1007341,-33.4918,151.4427
1007342,-33.4923,151.4419
1007343,-33.4928,151.441
1007344,-33.4933,151.4401
1007345,-33.4933,151.4391
1007346,-33.4931,151.4381
1007347,-33.493,151.4371
1007348,-33.4932,151.4362
1007349,-33.4935,151.4352
1007350,-33.4939,151.4343
1007351,-33.4943,151.4334
1007352,-33.4948,151.4325
1007353,-33.4953,151.4317
1007354,-33.496,151.431
1007355,-33.4968,151.4303
1007356,-33.4977,151.4299
1007357,-33.4986,151.4296
1007358,-33.4996,151.4293
1007359,-33.5006,151.4294
1007360,-33.5016,151.4296
1007361,-33.5024,151.4302
1007362,-33.5033,151.4307
1007363,-33.5043,151.4308
1007364,-33.5052,151.4305
1007365,-33.5061,151.43
1007366,-33.5069,151.4296
1007367,-33.5074,151.4286
1007368,-33.5079,151.4278
1007369,-33.5082,151.4268
1007370,-33.5086,151.4259
1007371,-33.5092,151.4249
1007372,-33.51,151.4242
1007373,-33.5106,151.4237
1007374,-33.5114,151.4231
1007375,-33.512,151.4223
1007376,-33.5128,151.4216
1007377,-33.5137,151.4213
1007378,-33.5147,151.4212
1007379,-33.5157,151.4212
1007380,-33.5166,151.4216
1007381,-33.5176,151.422
1007382,-33.5185,151.4217
1007383,-33.5193,151.4214
1007384,-33.5202,151.4208
1007385,-33.521,151.4202
1007386,-33.5216,151.4196
1007387,-33.5224,151.4187
1007388,-33.5232,151.418
1007389,-33.5239,151.4172
1007390,-33.5242,151.4162
1007391,-33.5244,151.4151
1007392,-33.5243,151.4141
1007393,-33.5244,151.4131
1007394,-33.5245,151.4121
1007395,-33.5245,151.4111
1007396,-33.5249,151.4101
1007397,-33.5254,151.4093
1007398,-33.526,151.4085
1007399,-33.5266,151.4077
1007400,-33.5273,151.4069
1007401,-33.5279,151.4062
1007402,-33.5285,151.4053
1007403,-33.5289,151.4045
1007404,-33.5293,151.4035
1007405,-33.5293,151.4025
1007406,-33.5293,151.4015
1007407,-33.5293,151.4005
1007408,-33.5289,151.3997
1007409,-33.5279,151.3999
1007410,-33.5275,151.3989
1007411,-33.5276,151.398
1007412,-33.5279,151.397
1007413,-33.5285,151.3962
1007414,-33.5291,151.3954
1007415,-33.5281,151.3939
1007416,-33.5271,151.3938
1007417,-33.5262,151.3938
1007418,-33.5252,151.394
1007419,-33.5246,151.3932
1007420,-33.5246,151.3922
1007421,-33.5248,151.3913
1007422,-33.5252,151.3903
1007423,-33.5258,151.3897
1007424,-33.5269,151.3898
1007425,-33.5273,151.3891
1007426,-33.5274,151.388
1007427,-33.5278,151.3872
1007428,-33.5283,151.3863
1007429,-33.529,151.3856
1007430,-33.5298,151.385
1007431,-33.5307,151.3846
1007432,-33.5316,151.3842
1007433,-33.5325,151.3837
1007434,-33.5332,151.383
1007435,-33.5338,151.3822
1007436,-33.5345,151.3815
1007437,-33.5331,151.3786
1007438,-33.5321,151.3785
1007439,-33.5319,151.3777
1007440,-33.5319,151.3769
1007441,-33.5317,151.376
1007442,-33.5315,151.375
1007443,-33.5312,151.374
1007444,-33.5313,151.3731
1007445,-33.5316,151.3722
1007446,-33.5311,151.3713
1007447,-33.5309,151.3703
1007448,-33.5311,151.3693
1007449,-33.5313,151.3683
1007450,-33.5317,151.3674
1007451,-33.5321,151.3665
1007452,-33.5324,151.3656
1007453,-33.5328,151.3646
1007454,-33.5331,151.3637
1007455,-33.5335,151.3627
1007456,-33.5339,151.3618
1007457,-33.5344,151.361
1007458,-33.535,151.3602
1007459,-33.5355,151.3593
1007460,-33.5361,151.3585
1007461,-33.5366,151.3577
1007462,-33.5372,151.3568
1007463,-33.5378,151.356
1007464,-33.5383,151.3552
1007465,-33.5389,151.3544
1007466,-33.5395,151.3535
1007467,-33.54,151.3527
1007468,-33.5406,151.3519
1007469,-33.5412,151.3511
1007470,-33.5418,151.3503
1007471,-33.5425,151.3495
1007472,-33.5432,151.3488
1007473,-33.5439,151.3482
1007474,-33.5447,151.3475
1007475,-33.5456,151.3471
1007476,-33.5461,151.3463
1007477,-33.5455,151.3455
1007478,-33.5451,151.3446
1007479,-33.5442,151.3442
1007480,-33.5437,151.3434
1007481,-33.5433,151.3425
1007482,-33.5423,151.3421
1007483,-33.5413,151.3421
1007484,-33.5404,151.3419
1007485,-33.5396,151.3412
1007486,-33.5392,151.3403
1007487,-33.5386,151.3395
1007488,-33.5377,151.339
1007489,-33.5375,151.338
1007490,-33.5375,151.337
1007491,-33.5375,151.336
1007492,-33.5377,151.335
1007493,-33.5378,151.334
1007494,-33.5378,151.333
1007495,-33.5379,151.332
1007496,-33.5381,151.3311
1007497,-33.5383,151.3301
1007498,-33.5386,151.3291
1007499,-33.5392,151.3283
1007500,-33.5397,151.3275
1007501,-33.5402,151.3266
1007502,-33.5408,151.3258
1007503,-33.5414,151.325
1007504,-33.5421,151.3242
1007505,-33.543,151.3237
1007506,-33.5436,151.323
1007507,-33.5443,151.3222
1007508,-33.5449,151.3215
1007509,-33.5455,151.3207
1007510,-33.546,151.3198
1007511,-33.5466,151.319
1007512,-33.547,151.3181
1007513,-33.5474,151.3172
1007514,-33.5478,151.3162
1007515,-33.548,151.3153
1007516,-33.5483,151.3143
1007517,-33.5489,151.3135
1007518,-33.5498,151.3131
1007519,-33.5508,151.313
1007520,-33.5518,151.3132
1007521,-33.5523,151.3141
1007522,-33.5524,151.315
1007523,-33.5532,151.3157
1007524,-33.5537,151.3166
1007525,-33.5542,151.3174
1007526,-33.5548,151.3182
1007527,-33.5556,151.3187
1007528,-33.556,151.3197
1007529,-33.5558,151.3207
1007530,-33.5557,151.3217
1007531,-33.5554,151.3226
1007532,-33.556,151.3234
1007533,-33.5569,151.323
1007534,-33.5577,151.3224
1007535,-33.5585,151.3218
1007536,-33.5591,151.321
1007537,-33.5593,151.32
1007538,-33.5595,151.319
1007539,-33.5593,151.3181
1007540,-33.5587,151.3172
1007541,-33.5582,151.3164
1007542,-33.5576,151.3156
1007543,-33.5572,151.3147
1007544,-33.557,151.3137
1007545,-33.5573,151.3128
1007546,-33.5579,151.3119
1007547,-33.5586,151.3112
1007548,-33.5592,151.3104
1007549,-33.5596,151.3095
1007550,-33.5595,151.3085
1007551,-33.5596,151.3075
1007552,-33.5597,151.3065
1007553,-33.5597,151.3055
1007554,-33.5596,151.3045
1007555,-33.5595,151.3035
1007556,-33.5593,151.3025
1007557,-33.5591,151.3016
1007558,-33.5589,151.3006
1007559,-33.5586,151.2997
1007560,-33.558,151.2986
1007561,-33.5644,151.2968
1007562,-33.5649,151.2976
1007563,-33.5653,151.2985
1007564,-33.5656,151.2995
1007565,-33.5659,151.3004
1007566,-33.5663,151.3014
1007567,-33.5666,151.3023
1007568,-33.567,151.3032
1007569,-33.5677,151.304
1007570,-33.5683,151.3047
1007571,-33.5691,151.3053
1007572,-33.5701,151.3057
1007573,-33.571,151.3059
1007574,-33.572,151.3062
1007575,-33.5729,151.3065
1007576,-33.5737,151.3071
1007577,-33.5741,151.308
1007578,-33.5745,151.309
1007579,-33.575,151.3098
1007580,-33.5768,151.3174
1007581,-33.5767,151.3184
1007582,-33.5767,151.3194
1007583,-33.5767,151.3204
1007584,-33.5767,151.3214
1007585,-33.5766,151.3224
1007586,-33.5767,151.3234
1007587,-33.5769,151.3244
1007588,-33.5771,151.3254
1007589,-33.5773,151.3264
1007590,-33.5775,151.3273
1007591,-33.5775,151.3283
1007592,-33.5775,151.3293
1007593,-33.5777,151.3303
1007594,-33.5782,151.3312
1007595,-33.5787,151.332
1007596,-33.5794,151.3327
1007597,-33.5802,151.3334
1007598,-33.5809,151.334
1007599,-33.5816,151.335
1007600,-33.5828,151.3351
1007601,-33.5833,151.3339
1007602,-33.5835,151.333
1007603,-33.5841,151.3323
1007604,-33.585,151.332
1007605,-33.5858,151.3314
1007606,-33.5865,151.3307
1007607,-33.5873,151.3301
1007608,-33.5882,151.3295
1007609,-33.589,151.329
1007610,-33.5899,151.3285
1007611,-33.5908,151.328
1007612,-33.5917,151.3277
1007613,-33.5927,151.3274
1007614,-33.5936,151.3272
1007615,-33.5946,151.3271
1007616,-33.5956,151.327
1007617,-33.5966,151.327
1007618,-33.5976,151.3273
1007619,-33.598,151.3281
1007620,-33.5985,151.3291
1007621,-33.5991,151.3299
1007622,-33.601,151.3313
1007623,-33.6014,151.3318
1007624,-33.602,151.3327
1007625,-33.6025,151.3331
1007626,-33.6029,151.3339
1007627,-33.6033,151.3348
1007628,-33.6039,151.3357
1007629,-33.6046,151.3363
1007630,-33.6056,151.3366
1007631,-33.6065,151.3363
1007632,-33.6074,151.3358
1007633,-33.6083,151.3354
1007634,-33.6093,151.3351
1007635,-33.6103,151.3349
1007636,-33.6113,151.3349
1007637,-33.6123,151.3348
1007638,-33.6133,151.3349
1007639,-33.6142,151.3351
1007640,-33.6152,151.3353
1007641,-33.616,151.3359
1007642,-33.6162,151.3369
1007643,-33.6163,151.3379
1007644,-33.6168,151.3387
1007645,-33.6175,151.3395
1007646,-33.6183,151.34
1007647,-33.6193,151.3403
1007648,-33.6202,151.3406
1007649,-33.621,151.3408
1007650,-33.6217,151.3413
1007651,-33.623,151.3414
1007652,-33.6237,151.3421
1007653,-33.6247,151.3425
1007654,-33.6256,151.3422
1007655,-33.6264,151.3415
1007656,-33.6272,151.341
1007657,-33.6281,151.3406
1007658,-33.6291,151.3402
1007659,-33.63,151.34
1007660,-33.631,151.34
1007661,-33.632,151.3399
1007662,-33.633,151.3398
1007663,-33.634,151.3396
1007664,-33.6345,151.3389
1007665,-33.6347,151.3378
1007666,-33.6346,151.3368
1007667,-33.6344,151.3359
1007668,-33.6343,151.3349
1007669,-33.6347,151.334
1007670,-33.6356,151.3336
1007671,-33.6366,151.3334
1007672,-33.6374,151.3329
1007673,-33.6384,151.3327
1007674,-33.6395,151.3336
1007675,-33.6403,151.3337
1007676,-33.641,151.3335
1007677,-33.6419,151.3339
1007678,-33.6428,151.3342
1007679,-33.6442,151.3342
1007680,-33.645,151.3334
1007681,-33.6458,151.3325
1007682,-33.6462,151.3318
1007683,-33.647,151.3313
1007684,-33.6479,151.3309
1007685,-33.6488,151.3304
1007686,-33.6497,151.33
1007687,-33.6504,151.3293
1007688,-33.6511,151.3286
1007689,-33.652,151.3282
1007690,-33.6529,151.3277
1007691,-33.6537,151.3272
1007692,-33.6547,151.3269
1007693,-33.6557,151.3266
1007694,-33.6566,151.3268
1007695,-33.6576,151.327
1007696,-33.6584,151.3275
1007697,-33.6591,151.3278
1007698,-33.6601,151.3272
1007699,-33.661,151.327
1007700,-33.662,151.3268
1007701,-33.6629,151.3264
1007702,-33.6636,151.3257
1007703,-33.6645,151.3252
1007704,-33.6654,151.3248
1007705,-33.6662,151.3242
1007706,-33.6669,151.3235
1007707,-33.6675,151.3227
1007708,-33.6681,151.322
1007709,-33.6689,151.3213
1007710,-33.6699,151.3211
1007711,-33.6709,151.321
1007712,-33.6719,151.3208
1007713,-33.6728,151.3209
1007714,-33.6738,151.3212
1007715,-33.6748,151.321
1007716,-33.6757,151.3205
1007717,-33.6765,151.32
1007718,-33.6774,151.3195
1007719,-33.6783,151.319
1007720,-33.679,151.3183
1007721,-33.6797,151.3176
1007722,-33.6804,151.3169
1007723,-33.6811,151.3162
1007724,-33.6819,151.3156
1007725,-33.6827,151.315
1007726,-33.6835,151.3144
1007727,-33.6844,151.3139
1007728,-33.6852,151.3134
1007729,-33.6861,151.313
1007730,-33.6871,151.3127
1007731,-33.688,151.3124
1007732,-33.689,151.3121
1007733,-33.69,151.3119
1007734,-33.6909,151.3118
1007735,-33.6917,151.3124
1007736,-33.6927,151.3126
1007737,-33.6937,151.3129
1007738,-33.6945,151.3132
1007739,-33.695,151.3143
1007740,-33.6954,151.3151
1007741,-33.6955,151.3161
1007742,-33.6962,151.3169
1007743,-33.697,151.3166
1007744,-33.6974,151.3156
1007745,-33.6976,151.3147
1007746,-33.6982,151.3139
1007747,-33.6988,151.3131
1007748,-33.6994,151.3124
1007749,-33.7003,151.312
1007750,-33.7013,151.3118
1007751,-33.7023,151.3115
1007752,-33.7032,151.3113
1007753,-33.7042,151.3109
1007754,-33.705,151.3104
1007755,-33.7057,151.3097
1007756,-33.7066,151.3093
1007757,-33.7076,151.3089
1007758,-33.7079,151.308
1007759,-33.7083,151.3072
1007760,-33.7091,151.3065
1007761,-33.7098,151.3058
1007762,-33.7107,151.3054
1007763,-33.7116,151.305
1007764,-33.7126,151.3046
1007765,-33.7135,151.3042
1007766,-33.7144,151.3038
1007767,-33.7153,151.3035
1007768,-33.7163,151.3032
1007769,-33.7173,151.3029
1007770,-33.7182,151.3027
1007771,-33.7192,151.3026
1007772,-33.7202,151.3025
1007773,-33.7212,151.3024
1007774,-33.7222,151.3024
1007775,-33.7232,151.3025
1007776,-33.7242,151.3027
1007777,-33.7252,151.303
1007778,-33.7261,151.3032
1007779,-33.7271,151.3036
1007780,-33.728,151.304
1007781,-33.7288,151.3046
1007782,-33.7295,151.3052
1007783,-33.7305,151.3056
1007784,-33.7314,151.306
1007785,-33.7322,151.3065
1007786,-33.733,151.3072
1007787,-33.7338,151.3078
1007788,-33.7344,151.3086
1007789,-33.7348,151.3095
1007790,-33.7349,151.3105
1007791,-33.7348,151.3115
1007792,-33.7347,151.3125
1007793,-33.7352,151.3133
1007794,-33.7355,151.3143
1007795,-33.7357,151.3151
1007796,-33.7368,151.3153
1007797,-33.7376,151.3159
1007798,-33.7379,151.3168
1007799,-33.7383,151.3177
1007800,-33.7383,151.3188
1007801,-33.738,151.3197
1007802,-33.7374,151.3205
1007803,-33.737,151.3214
1007804,-33.7377,151.3221
1007805,-33.7386,151.3223
1007806,-33.7396,151.3225
1007807,-33.7406,151.3223
1007808,-33.7415,151.3219
1007809,-33.7423,151.3214
1007810,-33.743,151.3207
1007811,-33.7433,151.3197
1007812,-33.744,151.319
1007813,-33.7443,151.3181
1007814,-33.7448,151.3172
1007815,-33.7453,151.3163
1007816,-33.7454,151.3153
1007817,-33.7454,151.3144
1007818,-33.7447,151.3137
1007819,-33.7447,151.3127
1007820,-33.7457,151.3125
1007821,-33.7466,151.3123
1007822,-33.7476,151.3121
1007823,-33.7484,151.3115
1007824,-33.7491,151.3107
1007825,-33.7486,151.3099
1007826,-33.7482,151.309
1007827,-33.7482,151.308
1007828,-33.7487,151.3071
1007829,-33.7493,151.3063
1007830,-33.7499,151.3056
1007831,-33.7507,151.3049
1007832,-33.7515,151.3043
1007833,-33.7522,151.3036
1007834,-33.7529,151.3029
1007835,-33.7535,151.3021
1007836,-33.7543,151.3015
1007837,-33.7552,151.301
1007838,-33.7561,151.3007
1007839,-33.7571,151.3005
1007840,-33.758,151.3008
1007841,-33.759,151.3012
1007842,-33.7599,151.3016
1007843,-33.7608,151.3021
1007844,-33.7617,151.3023
1007845,-33.7628,151.3026
1007846,-33.7638,151.3028
1007847,-33.7648,151.303
1007848,-33.7658,151.3031
1007849,-33.7669,151.3029
1007850,-33.7675,151.3022
1007851,-33.768,151.3013
1007852,-33.7687,151.302
1007853,-33.7695,151.3025
1007854,-33.7704,151.302
1007855,-33.7706,151.3011
1007856,-33.7711,151.3003
1007857,-33.7719,151.2996
1007858,-33.7726,151.299
1007859,-33.7734,151.2983
1007860,-33.7741,151.2976
1007861,-33.7749,151.2971
1007862,-33.7758,151.2966
1007863,-33.7767,151.2962
1007864,-33.7777,151.2959
1007865,-33.7787,151.2957
1007866,-33.7797,151.2956
1007867,-33.7806,151.2955
1007868,-33.7816,151.296
1007869,-33.7824,151.296
1007870,-33.7824,151.2949
1007871,-33.783,151.2942
1007872,-33.7838,151.2936
1007873,-33.7849,151.2936
1007874,-33.7858,151.2934
1007875,-33.7868,151.2931
1007876,-33.7876,151.2926
1007877,-33.7884,151.2919
1007878,-33.7892,151.2915
1007879,-33.7902,151.2912
1007880,-33.7912,151.2912
1007881,-33.7922,151.2915
1007882,-33.7931,151.2917
1007883,-33.7941,151.2918
1007884,-33.7951,151.2919
1007885,-33.796,151.2924
1007886,-33.7968,151.2929
1007887,-33.7975,151.2937
1007888,-33.7984,151.2941
1007889,-33.7993,151.2946
1007890,-33.8001,151.2951
1007891,-33.7998,151.2964
1007892,-33.7992,151.2973
1007893,-33.7989,151.2981
1007894,-33.7995,151.2991
1007895,-33.8003,151.3
1007896,-33.8011,151.3009
1007897,-33.8019,151.3016
1007898,-33.8024,151.3022
1007899,-33.803,151.3027
1007900,-33.8036,151.3035
1007901,-33.8042,151.3042
1007902,-33.8049,151.305
1007903,-33.8055,151.3058
1007904,-33.8061,151.3065
1007905,-33.8067,151.3075
1007906,-33.8074,151.3078
1007907,-33.8086,151.3072
1007908,-33.8095,151.3068
1007909,-33.8104,151.3063
1007910,-33.8113,151.3058
1007911,-33.8121,151.3051
1007912,-33.8129,151.3044
1007913,-33.8136,151.304
1007914,-33.8146,151.304
1007915,-33.8159,151.304
1007916,-33.8167,151.3038
1007917,-33.8173,151.303
1007918,-33.8181,151.3022
1007919,-33.8187,151.3016
1007920,-33.8196,151.3016
1007921,-33.8207,151.3017
1007922,-33.8221,151.3018
1007923,-33.8229,151.3016
1007924,-33.8236,151.3009
1007925,-33.8239,151.2999
1007926,-33.824,151.2988
1007927,-33.8237,151.2977
1007928,-33.8231,151.2968
1007929,-33.8228,151.2961
1007930,-33.8227,151.2951
1007931,-33.8222,151.2943
1007932,-33.8219,151.2933
1007933,-33.8216,151.2924
1007934,-33.8373,151.2823
1007935,-33.8382,151.2827
1007936,-33.839,151.2832
1007937,-33.8397,151.2839
1007938,-33.8405,151.2845
1007939,-33.8413,151.2852
1007940,-33.8424,151.2852
1007941,-33.8433,151.2853
1007942,-33.8442,151.2857
1007943,-33.845,151.286
1007944,-33.8459,151.2865
1007945,-33.8465,151.2872
1007946,-33.8474,151.2877
1007947,-33.8484,151.2878
1007948,-33.8494,151.2877
1007949,-33.8503,151.2875
1007950,-33.8513,151.2873
1007951,-33.8521,151.2868
1007952,-33.853,151.2867
1007953,-33.854,151.2865
1007954,-33.855,151.2864
1007955,-33.8561,151.2864
1007956,-33.857,151.2861
1007957,-33.8579,151.286
1007958,-33.8589,151.2857
1007959,-33.8598,151.2853
1007960,-33.8607,151.2849
1007961,-33.8615,151.2843
1007962,-33.8623,151.284
1007963,-33.8633,151.2838
1007964,-33.8643,151.2838
1007965,-33.8652,151.2839
1007966,-33.8663,151.2839
1007967,-33.8673,151.2839
1007968,-33.8682,151.2839
1007969,-33.8692,151.2838
1007970,-33.8702,151.2839
1007971,-33.8721,151.2843
1007972,-33.8732,151.2844
